"Time","RSSI","Raw data","Connectable"
"2025-12-20 20:45:42.264","-94","0x020106020A0003024AFE08FF0E0201001200121E09424C45536D6172745F3030303030363841454632323734363132464642"
"2025-12-20 20:45:42.249","-94","0x1AFF4C0002159B588F21316D4C56A383F562F22C0C1F00010001C4"
"2025-12-20 20:45:34.517","-94","0x020106020A0003024AFE08FF0E0201001200121E09424C45536D6172745F3030303030363841454632323734363132464642"
